Elevation,Horizontal_Distance_To_Roadways,Wilderness_Area_Rawah,Soil_Type_C2703,Soil_Type_C2704,Soil_Type_C2705,Soil_Type_C2717,Soil_Type_C4703,Soil_Type_C8771,Soil_Type_C8772,Cover_Type
2709,150,1,0,0,0,0,0,0,0,4
3155,3961,1,0,0,0,0,0,0,0,0
3067,830,0,0,0,0,0,0,0,0,0
2848,1875,0,0,0,0,0,0,0,0,1
3014,4191,1,0,0,0,0,0,0,0,1
2515,480,1,0,0,0,0,0,0,0,1
3128,313,1,0,0,0,0,0,0,0,1
2677,1290,1,0,0,0,0,0,0,0,1
3401,3852,0,0,0,0,0,0,0,0,6
2616,1554,1,0,0,0,0,0,0,0,1
3229,713,0,0,0,0,0,0,0,0,1
2295,1207,0,0,0,0,0,1,0,0,2
3162,342,0,0,0,0,0,0,0,0,0
3110,4284,1,0,0,0,0,0,0,0,0
2999,2400,0,0,0,0,0,0,0,0,0
3172,3060,1,0,0,0,0,0,0,0,0
3079,4670,1,0,0,0,0,0,0,0,0
2849,175,1,0,0,0,0,0,0,0,0
2929,5220,1,0,0,0,0,0,0,0,1
3260,2310,0,0,0,0,0,0,0,0,0
2755,1416,0,0,0,0,0,0,0,0,1
2913,4062,1,0,0,0,0,0,0,0,1
3186,934,0,0,0,0,0,0,0,0,1
2778,1718,1,0,0,0,0,0,0,0,1
2991,5693,1,0,0,0,0,0,0,0,1
2802,1489,0,0,0,0,0,0,0,0,1
3074,3220,0,0,0,0,0,0,0,0,1
2326,973,0,0,0,0,0,1,0,0,5
3292,2529,1,0,0,0,0,0,0,0,0
2851,2483,0,0,0,0,0,0,0,0,1
2688,636,0,0,0,1,0,0,0,0,2
3307,5490,1,0,0,0,0,0,1,0,0
3373,1597,0,0,0,0,0,0,1,0,6
2798,3104,1,0,0,0,0,0,0,0,1
2461,1213,0,0,0,1,0,0,0,0,2
3169,3532,0,0,0,0,0,0,0,0,1
3126,175,0,0,0,0,0,0,0,0,0
3392,1516,0,0,0,0,0,0,0,1,6
2890,3226,1,0,0,0,0,0,0,0,1
2902,1452,0,0,0,0,0,0,0,0,1
3178,4470,1,0,0,0,0,0,1,0,0
2721,2529,0,0,0,1,0,0,0,0,2
3405,3115,0,0,0,0,0,0,0,0,6
3210,2880,0,0,0,0,0,0,0,0,0
2229,589,0,0,0,0,0,1,0,0,5
2645,234,1,0,0,0,0,0,0,0,1
2972,4045,1,0,0,0,0,0,0,0,1
2939,4268,1,0,0,0,0,0,0,0,1
2887,860,0,0,0,0,0,0,0,0,1
3159,3692,1,0,0,0,0,0,0,0,0
2988,2684,1,0,0,0,0,0,0,0,0
3119,3697,1,0,0,0,0,0,0,0,0
2849,300,0,0,0,0,0,0,0,0,1
3142,6552,1,0,0,0,0,0,0,0,1
2931,2254,0,0,0,0,0,0,0,0,0
2722,2010,0,0,0,1,0,0,0,0,5
3139,2163,0,0,0,0,0,0,0,0,1
3122,5648,1,0,0,0,0,0,0,0,1
3308,4993,1,0,0,0,0,0,1,0,0
2962,2422,0,0,0,0,0,0,0,0,1
2461,799,0,0,0,0,1,0,0,0,2
3047,6095,1,0,0,0,0,0,0,0,1
3158,4095,0,0,0,0,0,0,0,0,0
3366,3952,1,0,0,0,0,0,1,0,0
2820,842,0,0,0,0,0,0,0,0,0
2942,2047,0,0,0,0,0,0,0,0,1
3193,162,0,0,0,0,0,0,0,0,0
2962,4597,1,0,0,0,0,0,0,0,1
3204,4151,0,0,0,0,0,0,0,0,0
2643,1149,1,0,0,0,0,0,0,0,1
3013,2519,0,0,0,0,0,0,0,0,1
2931,930,0,0,0,0,0,0,0,0,1
2744,1316,0,0,0,0,0,0,0,0,1
2972,6072,1,0,0,0,0,0,0,0,1
2984,4044,1,0,0,0,0,0,0,0,0
3131,3436,0,0,0,0,0,0,0,0,1
2998,1332,0,0,0,0,0,0,0,0,1
2899,793,0,0,0,0,0,0,0,0,1
2897,3240,0,0,0,0,0,0,0,0,1
2583,841,1,0,0,0,0,0,0,0,1
3063,2754,0,0,0,0,0,0,0,0,0
3014,3042,0,0,0,0,0,0,0,0,0
3022,2899,1,0,0,0,0,0,0,0,1
3048,3690,1,0,0,0,0,0,0,0,0
3210,3945,1,0,0,0,0,0,0,0,0
3087,1533,0,0,0,0,0,0,0,0,1
2728,570,1,0,0,0,0,0,0,0,4
2900,874,0,0,0,0,0,0,0,0,1
2889,2594,1,0,0,0,0,0,0,0,1
2752,1261,1,0,0,0,0,0,0,0,1
2919,6306,1,0,0,0,0,0,0,0,1
2814,2789,0,0,0,0,0,0,0,0,1
3023,1518,0,0,0,0,0,0,0,0,1
3159,4170,1,0,0,0,0,0,0,0,1
2846,1148,1,0,0,0,0,0,0,0,1
3021,874,0,0,0,0,0,0,0,0,1
2327,573,0,0,0,0,0,1,0,0,2
2573,1308,0,0,0,1,0,0,0,0,2
2657,1879,1,0,0,0,0,0,0,0,1
2647,1706,0,0,0,0,0,0,0,0,1
2997,1639,0,0,0,0,0,0,0,0,0
2964,2912,0,0,0,0,0,0,0,0,0
3146,150,0,0,0,0,0,0,0,0,0
2999,335,1,0,0,0,0,0,0,0,0
2822,2079,1,0,0,0,0,0,0,0,1
2770,3013,1,0,0,0,0,0,0,0,1
3119,4495,1,0,0,0,0,0,0,0,0
2991,4957,1,0,0,0,0,0,0,0,0
2960,1898,0,0,0,0,0,0,0,0,1
3088,2405,1,0,0,0,0,0,0,0,0
2692,604,0,0,0,0,0,0,0,0,1
2913,2713,0,0,0,0,0,0,0,0,1
3196,6100,1,0,0,0,0,0,0,0,1
3161,819,1,0,0,0,0,0,0,0,0
2856,1772,0,0,0,0,0,0,0,0,1
2370,1248,0,0,0,0,0,1,0,0,5
3343,2863,1,0,0,0,0,0,1,0,6
2932,5041,1,0,0,0,0,0,0,0,1
2762,2130,1,0,0,0,0,0,0,0,1
2570,664,0,0,0,0,0,1,0,0,1
2620,1477,1,0,0,0,0,0,0,0,1
2994,2001,0,0,0,0,0,0,0,0,0
2003,212,0,0,0,0,0,1,0,0,2
2661,832,0,0,0,0,0,0,0,0,1
3271,6187,1,0,0,0,0,0,0,0,0
3128,1667,0,0,0,0,0,0,0,0,0
3176,2696,0,0,0,0,0,0,0,0,0
3147,1648,0,0,0,0,0,0,0,0,0
2840,3877,1,0,0,0,0,0,0,0,1
3040,1445,0,0,0,0,0,0,0,0,1
2561,685,0,1,0,0,0,0,0,0,2
2973,300,0,0,0,0,0,0,0,0,1
3081,2202,0,0,0,0,0,0,0,0,0
3027,5777,1,0,0,0,0,0,0,0,1
2913,990,1,0,0,0,0,0,0,0,1
3231,5823,1,0,0,0,0,0,0,0,1
3234,3277,1,0,0,0,0,0,0,0,0
3204,3862,0,0,0,0,0,0,0,0,0
3193,4679,1,0,0,0,0,0,0,0,1
2675,1044,1,0,0,0,0,0,0,0,1
3358,3180,0,0,0,0,0,0,0,0,6
3135,2446,0,0,0,0,0,0,0,0,1
3327,3360,1,0,0,0,0,0,0,0,0
3077,552,1,0,0,0,0,0,0,0,0
2949,4396,1,0,0,0,0,0,0,0,1
3187,5752,1,0,0,0,0,0,0,0,1
3332,3057,0,0,0,0,0,0,0,0,6
2738,570,0,0,0,0,0,0,0,0,1
2515,750,1,0,0,0,0,0,0,0,1
2663,899,1,0,0,0,0,0,0,0,1
3299,658,0,0,0,0,0,0,0,0,1
3089,2616,0,0,0,0,0,0,0,0,1
3204,6028,1,0,0,0,0,0,0,0,1
3034,2861,0,0,0,0,0,0,0,0,1
3100,660,1,0,0,0,0,0,0,0,0
3300,5213,1,0,0,0,0,0,0,0,1
2959,5638,1,0,0,0,0,0,0,0,1
3227,4328,0,0,0,0,0,0,0,0,0
2949,4740,1,0,0,0,0,0,0,0,1
3092,85,1,0,0,0,0,0,0,0,1
2883,570,0,0,0,0,0,0,0,0,1
2088,242,0,0,0,0,0,1,0,0,2
3162,3048,1,0,0,0,0,0,0,0,0
2234,649,0,0,0,0,0,1,0,0,5
3248,779,0,0,0,0,0,0,0,0,0
3121,1915,0,0,0,0,0,0,0,0,0
3128,875,0,0,0,0,0,0,0,0,0
2744,2068,1,0,0,0,0,0,0,0,1
3230,3095,0,0,0,0,0,0,0,0,1
2928,2018,0,0,0,0,0,0,0,0,0
2746,1598,1,0,0,0,0,0,0,0,1
3261,4635,1,0,0,0,0,0,0,0,0
3195,3672,0,0,0,0,0,0,0,0,0
2777,1556,1,0,0,0,0,0,0,0,1
2838,4719,1,0,0,0,0,0,0,0,1
2579,1442,0,0,0,0,0,1,0,0,2
2431,564,0,0,0,0,1,0,0,0,2
3319,1405,0,0,0,0,0,0,0,0,6
2833,918,0,0,0,0,0,0,0,0,0
3460,1661,0,0,0,0,0,0,0,1,6
2937,1027,1,0,0,0,0,0,0,0,1
2924,3535,1,0,0,0,0,0,0,0,1
3517,2624,1,0,0,0,0,0,0,0,0
2715,2576,0,1,0,0,0,0,0,0,2
2910,3357,1,0,0,0,0,0,0,0,1
2120,402,0,0,0,0,0,0,0,0,2
3126,3154,0,0,0,0,0,0,0,0,0
2752,1415,1,0,0,0,0,0,0,0,1
3352,5162,0,0,0,0,0,0,1,0,6
2826,3874,1,0,0,0,0,0,0,0,0
3361,3208,0,0,0,0,0,0,1,0,0
2863,1061,0,0,0,0,0,1,0,0,1
2939,4631,1,0,0,0,0,0,0,0,1
3384,1782,0,0,0,0,0,0,0,0,0
3126,2376,0,0,0,0,0,0,0,0,0
2825,2321,0,0,0,0,0,0,0,0,1
3243,3282,1,0,0,0,0,0,1,0,0
2567,268,0,0,0,0,0,1,0,0,1
3322,1707,1,0,0,0,0,0,0,0,0
2982,3261,0,0,0,0,0,0,0,0,0
3041,5574,1,0,0,0,0,0,0,0,1
3124,2077,0,0,0,0,0,0,0,0,0
2913,1290,0,0,0,0,0,0,0,0,1
2454,1279,0,0,0,0,1,0,0,0,2
2221,1383,0,1,0,0,0,0,0,0,3
2563,1194,0,1,0,0,0,0,0,0,2
3029,1047,1,0,0,0,0,0,0,0,0
2903,5632,1,0,0,0,0,0,0,0,1
3044,5261,1,0,0,0,0,0,0,0,1
3287,3773,1,0,0,0,0,0,0,0,0
2554,1230,0,0,0,0,0,0,0,0,5
2488,466,0,0,0,0,1,0,0,0,5
3011,2331,0,0,0,0,0,0,0,0,0
3149,3770,1,0,0,0,0,0,0,0,0
3027,3522,1,0,0,0,0,0,0,0,1
3159,319,1,0,0,0,0,0,0,0,1
2563,616,0,0,0,0,0,1,0,0,1
3224,1549,0,0,0,0,0,0,0,0,0
3296,1842,0,0,0,0,0,0,0,1,6
2881,4329,1,0,0,0,0,0,0,0,0
2873,2646,0,0,0,0,0,0,0,0,1
3298,1527,1,0,0,0,0,0,0,0,0
3253,3189,0,0,0,0,0,0,0,0,0
2982,6069,1,0,0,0,0,0,0,0,1
3149,3345,1,0,0,0,0,0,0,0,0
3142,3000,1,0,0,0,0,0,0,0,0
3054,6561,1,0,0,0,0,0,0,0,1
3293,2206,0,0,0,0,0,0,0,0,0
2711,1221,0,0,0,0,0,0,0,0,0
3317,1533,0,0,0,0,0,0,0,0,0
2960,3155,0,0,0,0,0,0,0,0,0
3165,2530,0,0,0,0,0,0,0,0,0
2049,120,0,0,0,0,0,0,0,0,2
3030,3601,1,0,0,0,0,0,0,0,1
2900,1852,0,0,0,0,0,0,0,0,4
2852,2311,1,0,0,0,0,0,0,0,1
2505,532,0,0,0,1,0,0,0,0,2
2738,240,1,0,0,0,0,0,0,0,0
3406,1518,0,0,0,0,0,0,1,0,6
3198,2932,0,0,0,0,0,0,0,0,0
3220,2362,0,0,0,0,0,0,0,0,0
3133,2502,1,0,0,0,0,0,0,0,0
2948,990,0,0,0,0,0,0,0,0,1
2286,912,0,0,0,0,0,1,0,0,5
2994,1728,0,0,0,0,0,0,0,0,1
2926,997,1,0,0,0,0,0,0,0,1
2955,3996,1,0,0,0,0,0,0,0,1
3229,4002,0,0,0,0,0,0,0,1,0
3229,781,0,0,0,0,0,0,0,0,1
3083,698,1,0,0,0,0,0,0,0,0
2911,1959,1,0,0,0,0,0,0,0,0
3193,2935,0,0,0,0,0,0,0,0,0
2271,721,0,0,0,0,0,1,0,0,2
3204,2012,0,0,0,0,0,0,0,0,0
3236,1611,0,0,0,0,0,0,0,1,6
3126,984,1,0,0,0,0,0,0,0,0
2909,5693,1,0,0,0,0,0,0,0,0
2866,787,0,0,0,0,0,0,0,0,1
2965,5101,1,0,0,0,0,0,0,0,0
2890,481,0,0,0,0,0,0,0,0,1
3004,1392,0,0,0,0,0,0,0,0,1
2883,1006,0,0,0,0,0,0,0,0,1
3210,5018,1,0,0,0,0,0,0,0,0
3005,1664,0,0,0,0,0,0,0,0,1
2561,1395,0,0,0,0,0,1,0,0,5
2535,437,0,0,0,0,1,0,0,0,2
3076,1714,0,0,0,0,0,0,0,0,1
2628,1674,0,0,0,0,0,0,0,0,1
3350,1974,0,0,0,0,0,0,0,0,1
3162,1036,1,0,0,0,0,0,0,0,0
2389,1182,0,1,0,0,0,0,0,0,2
3103,2429,0,0,0,0,0,0,0,0,0
3149,2967,1,0,0,0,0,0,0,0,0
2662,564,1,0,0,0,0,0,0,0,1
3137,1986,0,0,0,0,0,0,0,0,0
3339,3510,1,0,0,0,0,0,0,1,0
3198,1248,0,0,0,0,0,0,0,0,1
2616,1218,0,0,0,0,0,0,0,0,2
2025,153,0,0,0,0,0,0,0,0,2
2726,2290,1,0,0,0,0,0,0,0,1
3316,3570,0,0,0,0,0,0,0,0,0
3255,4053,0,0,0,0,0,0,0,1,0
2968,4688,1,0,0,0,0,0,0,0,1
2976,3653,1,0,0,0,0,0,0,0,1
3276,3912,1,0,0,0,0,0,0,1,0
2908,1784,0,0,0,0,0,0,0,0,1
3210,1020,0,0,0,0,0,0,0,0,1
2974,1531,0,0,0,0,0,0,0,0,4
3142,6173,1,0,0,0,0,0,0,0,1
3130,4846,1,0,0,0,0,0,0,0,0
2639,1211,0,0,0,0,0,0,0,0,1
2890,4213,1,0,0,0,0,0,0,0,1
2672,2672,0,0,0,0,0,0,0,0,1
2886,4117,1,0,0,0,0,0,0,0,0
3267,1022,0,0,0,0,0,0,0,0,0
3160,391,0,0,0,0,0,0,0,0,1
3074,2460,1,0,0,0,0,0,0,0,0
2676,1842,0,0,0,1,0,0,0,0,2
3042,1664,0,0,0,0,0,0,0,0,1
3239,4365,1,0,0,0,0,0,1,0,0
2740,2732,1,0,0,0,0,0,0,0,1
3242,2214,0,0,0,0,0,0,0,0,0
3191,5059,1,0,0,0,0,0,0,0,0
2848,150,1,0,0,0,0,0,0,0,1
3323,3412,0,0,0,0,0,0,0,0,6
2942,604,0,0,0,0,0,0,0,0,0
3031,1840,1,0,0,0,0,0,0,0,0
2743,1749,0,0,0,1,0,0,0,0,1
2995,3072,0,0,0,0,0,0,0,0,1
3331,967,0,0,0,0,0,0,0,0,6
3021,4437,0,0,0,0,0,0,0,0,1
2998,5262,1,0,0,0,0,0,0,0,1
3293,1741,0,0,0,0,0,0,0,0,0
3163,768,0,0,0,0,0,0,0,0,0
3052,780,1,0,0,0,0,0,0,0,1
2190,983,0,0,0,0,0,0,0,0,3
2233,878,0,0,0,0,1,0,0,0,2
2942,2555,0,0,0,0,0,0,0,0,1
2732,2106,0,0,0,0,0,1,0,0,1
3409,684,0,0,0,0,0,0,0,0,0
3072,830,1,0,0,0,0,0,0,0,0
3129,6491,1,0,0,0,0,0,0,0,1
2975,1830,0,0,0,0,0,0,0,0,1
2602,1173,0,0,0,0,0,0,0,0,1
2920,5060,1,0,0,0,0,0,0,0,1
2760,1316,0,0,0,0,0,0,0,0,5
3025,1065,1,0,0,0,0,0,0,0,1
2837,2078,0,0,0,0,0,0,0,0,4
2967,1470,0,0,0,0,0,0,0,0,1
2863,3183,1,0,0,0,0,0,0,0,1
2974,589,1,0,0,0,0,0,0,0,1
2712,1224,1,0,0,0,0,0,0,0,1
3026,612,1,0,0,0,0,0,0,0,1
2571,2329,0,1,0,0,0,0,0,0,2
2956,886,1,0,0,0,0,0,0,0,1
2909,5891,1,0,0,0,0,0,0,0,1
2984,631,0,0,0,0,0,0,0,0,1
2779,1873,1,0,0,0,0,0,0,0,1
2840,589,0,0,0,0,0,0,0,0,1
2927,2374,0,0,0,0,0,0,0,0,1
3365,912,0,0,0,0,0,0,0,0,0
2984,691,0,0,0,0,0,0,0,0,1
3008,5454,1,0,0,0,0,0,0,0,1
3256,2242,1,0,0,0,0,0,0,0,0
3031,4470,1,0,0,0,0,0,0,0,0
2996,2750,0,0,0,0,0,0,0,0,0
3188,1500,1,0,0,0,0,0,0,0,0
2865,3237,1,0,0,0,0,0,0,0,1
2953,4859,1,0,0,0,0,0,0,0,1
3067,3455,1,0,0,0,0,0,0,0,0
3386,3894,0,0,0,0,0,0,0,0,6
3095,2885,0,0,0,0,0,0,0,0,1
3008,5708,1,0,0,0,0,0,0,0,1
2491,268,0,0,0,0,0,1,0,0,2
2879,2938,1,0,0,0,0,0,0,0,1
3221,2718,1,0,0,0,0,0,0,0,6
3023,5410,1,0,0,0,0,0,0,0,1
2896,825,0,0,0,0,0,0,0,0,0
2719,3062,1,0,0,0,0,0,0,0,1
2438,1129,0,0,0,0,1,0,0,0,2
2747,1511,0,0,0,0,0,0,0,0,1
3113,2125,0,0,0,0,0,0,0,0,1
2682,1099,0,0,0,0,0,0,0,0,1
3204,285,0,0,0,0,0,0,0,0,0
2468,1717,0,0,0,1,0,0,0,0,2
3153,4118,1,0,0,0,0,0,0,0,1
2759,2471,1,0,0,0,0,0,0,0,1
3111,5386,1,0,0,0,0,0,0,0,0
3101,603,0,0,0,0,0,0,0,0,1
3218,400,0,0,0,0,0,0,0,0,1
2660,1074,0,0,0,0,0,0,0,0,1
3146,3226,1,0,0,0,0,0,0,0,0
3122,859,1,0,0,0,0,0,0,0,0
3118,1820,1,0,0,0,0,0,0,0,0
2831,2423,0,0,0,0,0,0,0,0,1
3205,2780,1,0,0,0,0,0,0,1,0
3410,1698,0,0,0,0,0,0,1,0,6
3323,679,0,0,0,0,0,0,1,0,0
2873,3629,1,0,0,0,0,0,0,0,1
2962,5825,1,0,0,0,0,0,0,0,1
2891,1465,0,0,0,0,0,0,0,0,1
2963,319,0,0,0,0,0,0,0,0,0
2959,725,1,0,0,0,0,0,0,0,1
3205,4671,1,0,0,0,0,0,0,0,0
2896,3670,1,0,0,0,0,0,0,0,1
3452,2412,1,0,0,0,0,0,0,0,0
3173,2372,1,0,0,0,0,0,0,0,0
2547,1570,0,0,0,0,0,0,0,0,5
2728,1328,0,0,0,0,0,0,0,0,1
2797,1050,0,0,0,0,0,0,0,0,1
2922,3787,1,0,0,0,0,0,0,0,1
3231,4752,1,0,0,0,0,0,0,0,1
3019,854,1,0,0,0,0,0,0,0,1
3208,2155,0,0,0,0,0,0,0,0,0
2249,1405,0,0,0,0,0,1,0,0,2
3064,6488,1,0,0,0,0,0,0,0,1
2758,2490,1,0,0,0,0,0,0,0,1
3274,5106,1,0,0,0,0,0,0,0,0
2845,2609,0,0,0,0,0,0,0,0,0
3106,1142,0,0,0,0,0,0,0,0,0
3298,2357,0,0,0,0,0,0,0,1,6
2936,2042,0,0,0,0,0,0,0,0,0
2571,794,0,0,0,0,0,0,0,0,4
2750,2306,1,0,0,0,0,0,0,0,1
2978,4387,1,0,0,0,0,0,0,0,1
2767,2910,0,0,0,0,0,1,0,0,1
3247,2011,0,0,0,0,0,0,0,0,0
3330,1406,0,0,0,0,0,0,0,0,0
3323,3694,0,0,0,0,0,0,0,0,0
3164,1138,0,0,0,0,0,0,0,0,0
3189,2062,1,0,0,0,0,0,0,0,0
3075,4967,1,0,0,0,0,0,0,0,0
2929,3500,1,0,0,0,0,0,0,0,1
3214,510,0,0,0,0,0,0,0,0,1
3389,642,0,0,0,0,0,0,0,0,0
2791,2250,1,0,0,0,0,0,0,0,1
2613,474,0,0,0,0,0,1,0,0,2
3169,2947,0,0,0,0,0,0,0,0,0
3081,2364,0,0,0,0,0,0,0,0,0
3119,1423,0,0,0,0,0,0,0,0,0
2715,1332,0,0,0,0,0,0,0,0,1
2804,2021,0,0,0,0,0,0,0,0,4
3080,6674,1,0,0,0,0,0,0,0,1
2703,1661,1,0,0,0,0,0,0,0,1
2404,745,0,0,0,0,0,1,0,0,2
3169,4339,1,0,0,0,0,0,0,0,0
3102,2106,0,0,0,0,0,0,0,0,0
3417,2058,1,0,0,0,0,0,0,0,0
3274,1198,0,0,0,0,0,0,0,0,1
3406,949,0,0,0,0,0,0,0,0,6
3376,1940,0,0,0,0,0,0,1,0,0
3310,2363,1,0,0,0,0,0,0,1,6
3200,3489,1,0,0,0,0,0,0,0,0
3217,1784,0,0,0,0,0,0,0,0,0
3160,4445,1,0,0,0,0,0,0,0,0
2657,1168,1,0,0,0,0,0,0,0,1
2955,3411,1,0,0,0,0,0,0,0,1
2689,1880,0,0,0,0,0,1,0,0,2
2877,2288,1,0,0,0,0,0,0,0,1
3106,3004,1,0,0,0,0,0,0,0,0
3045,2040,1,0,0,0,0,0,0,0,0
2753,3531,1,0,0,0,0,0,0,0,1
3166,5907,1,0,0,0,0,0,0,0,1
3138,2162,0,0,0,0,0,0,0,0,1
1893,90,0,1,0,0,0,0,0,0,5
2933,3310,1,0,0,0,0,0,0,0,1
3134,3064,0,0,0,0,0,0,0,0,1
3017,1731,1,0,0,0,0,0,0,0,0
3174,2131,0,0,0,0,0,0,0,0,0
3248,3212,0,0,0,0,0,0,0,1,6
2667,1486,1,0,0,0,0,0,0,0,1
3299,875,0,0,0,0,0,0,0,0,0
3289,4093,1,0,0,0,0,0,0,0,1
3341,1463,0,0,0,0,0,0,0,0,0
2968,6039,1,0,0,0,0,0,0,0,1
2880,1691,0,0,0,0,0,0,0,0,1
3230,874,0,0,0,0,0,0,0,0,0
3066,1455,1,0,0,0,0,0,0,0,0
3021,5510,1,0,0,0,0,0,0,0,1
3222,2672,0,0,0,0,0,0,0,0,1
2848,1195,0,0,0,0,0,0,0,0,1
2844,1451,0,0,0,0,0,0,0,0,1
3370,2012,1,0,0,0,0,0,0,0,0
2685,2037,0,0,0,0,0,1,0,0,1
3436,1465,0,0,0,0,0,0,0,1,6
2955,1546,0,0,0,0,0,0,0,0,1
2799,1974,1,0,0,0,0,0,0,0,1
3411,1136,0,0,0,0,0,0,0,1,6
3315,4184,0,0,0,0,0,0,1,0,6
2966,4165,1,0,0,0,0,0,0,0,1
2758,342,1,0,0,0,0,0,0,0,4
3118,4387,1,0,0,0,0,0,0,0,1
2473,1471,0,0,0,1,0,0,0,0,2
2916,1697,1,0,0,0,0,0,0,0,1
2995,4888,1,0,0,0,0,0,0,0,1
2953,618,1,0,0,0,0,0,0,0,1
2542,600,0,0,0,0,1,0,0,0,1
2638,541,1,0,0,0,0,0,0,0,1
2813,2901,0,0,0,0,0,0,0,0,1
3249,3178,0,0,0,0,0,0,0,1,6
3403,1387,0,0,0,0,0,0,0,1,6
3255,2529,1,0,0,0,0,0,0,0,1
2890,825,1,0,0,0,0,0,0,0,1
3096,4536,1,0,0,0,0,0,0,0,0
3115,6180,1,0,0,0,0,0,0,0,0
2942,1271,1,0,0,0,0,0,0,0,0
3384,859,0,0,0,0,0,0,0,0,0
2859,182,1,0,0,0,0,0,0,0,1
3045,3100,0,0,0,0,0,0,0,0,1
2850,2841,0,0,0,0,0,1,0,0,1
2969,1963,1,0,0,0,0,0,0,0,1
3247,3814,1,0,0,0,0,0,1,0,6
3155,1590,0,0,0,0,0,0,0,0,0
3032,2462,0,0,0,0,0,0,0,0,0
3455,4224,1,0,0,0,0,0,0,0,0
2751,2779,0,0,0,0,0,0,0,0,4
3444,2744,1,0,0,0,0,0,0,0,0
2634,785,1,0,0,0,0,0,0,0,1
2757,2858,0,1,0,0,0,0,0,0,2
2860,4905,1,0,0,0,0,0,0,0,1
2521,430,0,1,0,0,0,0,0,0,2
3031,6022,1,0,0,0,0,0,0,0,1
3083,3553,1,0,0,0,0,0,0,0,0
2541,1398,0,0,0,0,0,1,0,0,5
3190,2490,0,0,0,0,0,0,0,0,0
3018,750,0,0,0,0,0,0,0,0,0
2830,3392,1,0,0,0,0,0,0,0,1
3231,5375,1,0,0,0,0,0,0,0,0
3170,1442,1,0,0,0,0,0,0,0,0
2663,1727,1,0,0,0,0,0,0,0,1
3120,2402,0,0,0,0,0,0,0,0,0
3047,3625,1,0,0,0,0,0,0,0,1
2761,1410,0,0,0,1,0,0,0,0,1
2846,1429,0,0,0,0,0,0,0,0,0
3264,819,0,0,0,0,0,0,0,0,1
2948,2717,0,0,0,0,0,0,0,0,1
3154,2837,0,0,0,0,0,0,0,0,1
3239,2971,0,0,0,0,0,0,0,0,0
2644,1374,0,0,0,0,0,0,0,0,1
3016,1015,0,0,0,0,0,0,0,0,0
2816,2110,0,0,0,0,0,0,0,0,4
2493,331,0,0,0,0,0,1,0,0,1
3132,418,1,0,0,0,0,0,0,0,0
2991,5161,1,0,0,0,0,0,0,0,1
2798,390,0,0,0,0,0,0,0,0,1
3030,5935,1,0,0,0,0,0,0,0,1
2692,1663,1,0,0,0,0,0,0,0,1
3142,2971,0,0,0,0,0,0,0,0,0
2563,1484,0,0,0,1,0,0,0,0,2
2982,1452,0,0,0,0,0,0,0,0,1
2942,2173,1,0,0,0,0,0,0,0,0
3066,2467,0,0,0,0,0,0,0,0,1
3282,3387,0,0,0,0,0,0,0,0,0
3232,1328,0,0,0,0,0,0,0,0,0
3219,892,0,0,0,0,0,0,0,0,0
2901,3237,1,0,0,0,0,0,0,0,1
3419,2977,0,0,0,0,0,0,0,0,6
3160,242,0,0,0,0,0,0,0,0,1
3045,2605,1,0,0,0,0,0,0,0,0
2673,1919,0,0,0,1,0,0,0,0,1
3050,3483,1,0,0,0,0,0,0,0,0
3027,5518,1,0,0,0,0,0,0,0,0
2681,1106,1,0,0,0,0,0,0,0,1
3282,3151,0,0,0,0,0,0,0,0,1
2916,4741,1,0,0,0,0,0,0,0,1
2912,360,0,0,0,0,0,0,0,0,1
3026,1842,0,0,0,0,0,0,0,0,0
3185,1450,0,0,0,0,0,0,0,0,0
3374,2372,1,0,0,0,0,0,0,0,0
3183,2766,0,0,0,0,0,0,0,0,1
2990,2372,0,0,0,0,0,0,0,0,0
3115,2746,0,0,0,0,0,0,0,0,1
2840,720,1,0,0,0,0,0,0,0,4
3086,1020,0,0,0,0,0,0,0,0,1
2784,1215,0,0,0,0,0,0,0,0,1
3008,5153,1,0,0,0,0,0,0,0,1
2863,3742,1,0,0,0,0,0,0,0,1
3176,1680,0,0,0,0,0,0,0,0,0
3101,1634,0,0,0,0,0,0,0,0,1
3112,1142,1,0,0,0,0,0,0,0,1
2802,977,1,0,0,0,0,0,0,0,0
2528,1974,0,0,0,0,0,0,0,0,1
3221,5980,1,0,0,0,0,0,0,0,0
3074,3157,0,0,0,0,0,0,0,0,1
3172,3059,1,0,0,0,0,0,0,0,0
3019,1140,1,0,0,0,0,0,0,0,1
2549,365,1,0,0,0,0,0,0,0,1
2854,5937,1,0,0,0,0,0,0,0,1
3197,3331,0,0,0,0,0,0,0,0,0
3050,2591,0,0,0,0,0,0,0,0,0
2957,603,1,0,0,0,0,0,0,0,1
2747,2460,1,0,0,0,0,0,0,0,0
2995,5131,1,0,0,0,0,0,0,0,0
3081,323,0,0,0,0,0,0,0,0,0
2875,2408,1,0,0,0,0,0,0,0,1
2546,768,0,0,0,0,0,0,0,0,1
2654,1307,1,0,0,0,0,0,0,0,1
3100,2646,0,0,0,0,0,0,0,0,1
2522,331,0,0,0,1,0,0,0,0,2
3153,5287,1,0,0,0,0,0,0,0,1
2686,2058,0,0,0,0,0,0,0,0,1
3189,488,0,0,0,0,0,0,0,0,1
3011,2754,0,0,0,0,0,0,0,0,1
